order_id,order_date,customer_id,product_id,category,region,sales_channel,quantity,unit_price,sales_amount,payment_type,discount_pct
O004619,2026-02-11,C1086,P0196,Office,Midwest,Store,3.0,949.91,2279.78,Credit Card,0.2
O004620,2026-01-03,C0156,P0384,Electronics,North,Store,2.0,820.42,1558.8,Debit Card,0.05
O004621,2026-03-01,C0375,P0077,Electronics,North,Marketplace,2.0,412.59,742.66,Debit Card,0.1
O004622,2026-02-01,C0854,P0212,Office,Southeast,Online,4.0,578.04,1965.34,Credit Card,0.15
O004623,2026-01-13,C0543,P0039,Electronics,Midwest,Marketplace,2.0,327.55,524.08,Credit Card,0.2
O004624,2026-02-23,C0621,P0088,Office,Southeast,Online,3.0,969.62,2908.86,Pix,0.0
O004625,2026-01-31,C1245,P0151,Office,North,Marketplace,2.0,1271.05,2033.68,Pix,0.2
O004626,2026-02-01,C0881,P0065,Electronics,Midwest,Store,1.0,280.27,266.26,Debit Card,0.05
O004627,2026-02-05,C0575,P0257,Office,South,Marketplace,4.0,425.74,1702.96,Boleto,0.0
O004628,2026-01-22,C0632,P0348,Toys,South,Online,2.0,709.78,1277.6,Pix,0.1
O004629,2026-01-02,C1317,P0184,Home,Southeast,Store,1.0,815.97,693.57,Credit Card,0.15
O004630,2026-02-27,C0368,P0154,Toys,Midwest,Store,4.0,182.19,583.01,Pix,0.2
O004631,2026-01-08,C0433,P0177,Toys,South,Online,4.0,685.97,2195.1,Boleto,0.2
O004632,2026-03-01,C0617,P0072,Home,Midwest,Store,2.0,95.81,182.04,Debit Card,0.05
O004633,2026-02-15,C1129,P0109,Office,South,Store,5.0,38.94,175.23,Credit Card,0.1
O004634,2026-02-13,C0099,P0194,Office,North,Marketplace,5.0,404.13,1616.52,Boleto,0.2
O004637,2026-02-06,C0343,P0400,Electronics,Midwest,Marketplace,3.0,1064.2,2554.08,Pix,0.2
O004638,2026-01-24,C0141,P0240,Electronics,South,Online,4.0,974.92,3899.68,Debit Card,0.0
O004639,2026-02-07,C0171,P0262,Toys,South,Online,1.0,842.39,716.03,Debit Card,0.15
O004640,2026-01-08,C1462,P0322,Accessories,Southeast,Marketplace,5.0,1121.26,4765.36,Debit Card,0.15
O004641,2026-03-01,C0376,P0053,Home,Southeast,Store,3.0,322.35,918.7,Credit Card,0.05
O004642,2026-01-28,C0100,P0129,Toys,Northeast,Online,3.0,1226.77,3496.29,Boleto,0.05
O004643,2026-01-20,C0022,P0178,Electronics,South,Online,5.0,437.79,1970.06,Credit Card,0.1
O004644,2026-02-01,C0339,P0360,Electronics,Northeast,Online,3.0,519.2,1479.72,Credit Card,0.05
O004645,2026-02-16,C0049,P0315,Toys,North,Online,2.0,508.4,813.44,Boleto,0.2
O004646,2026-01-21,C0329,P0098,Home,Northeast,Marketplace,2.0,312.33,499.73,Pix,0.2
O004647,2026-02-26,C1158,P0178,Home,Midwest,Store,5.0,1411.39,5998.41,Pix,0.15
O004648,2026-02-10,C1439,P0258,Toys,North,Online,1.0,1435.75,1220.39,Debit Card,0.15
O004649,2026-01-01,C0564,P0303,Toys,North,Marketplace,3.0,1454.49,3490.78,Pix,0.2
O004650,2026-02-11,C0991,P0327,Accessories,Southeast,Marketplace,1.0,651.89,554.11,Credit Card,0.15
O004651,2026-02-19,C0812,P0114,Home,Northeast,Store,4.0,675.79,2297.69,Credit Card,0.15
O004652,2026-02-01,C1353,P0034,Home,Midwest,Store,4.0,143.47,573.88,Credit Card,0.0
O004653,2026-01-19,C0742,P0137,Electronics,Midwest,Store,3.0,1016.81,2440.34,Pix,0.2
O004654,2026-01-28,C0306,P0311,Electronics,South,Store,4.0,897.79,3411.6,Debit Card,0.05
O004655,2026-01-19,C0549,P0388,Accessories,North,Store,5.0,456.5,1826.0,Boleto,0.2
O004656,2026-02-17,C1336,P0080,Office,North,Online,1.0,1324.35,1258.13,Boleto,0.05
O004657,2026-02-01,C1284,P0073,Toys,Northeast,Online,3.0,607.29,1548.59,Debit Card,0.15
O004658,2026-01-30,C0094,P0224,Electronics,North,Online,4.0,1377.89,5511.56,Credit Card,0.0
O004660,2026-02-14,C0528,P0110,Electronics,South,Store,5.0,826.03,4130.15,Boleto,0.0
O004661,2026-02-27,C1230,P0345,Home,Northeast,Marketplace,4.0,177.04,637.34,Pix,0.1
O004662,2026-02-12,C0229,P0301,Toys,Northeast,Store,4.0,60.47,241.88,Debit Card,0.0
O004663,2026-01-16,C1056,P0264,Toys,South,Marketplace,1.0,1082.39,974.15,Debit Card,0.1
O004664,2026-01-20,C1170,P0357,Electronics,Northeast,Online,4.0,1048.03,3563.3,Pix,0.15
O004665,2026-01-29,C0071,P0340,Toys,North,Store,2.0,596.34,1192.68,Debit Card,0.0
O004666,2026-01-15,C1268,P0224,Office,Midwest,Marketplace,5.0,1371.86,6516.33,Credit Card,0.05
O004667,2026-02-04,C0834,P0217,Toys,Northeast,Marketplace,3.0,245.19,662.01,Boleto,0.1
O004668,2026-01-23,C0055,P0005,Toys,North,Store,3.0,850.92,2042.21,Boleto,0.2
O004669,2026-02-23,C0771,P0262,Electronics,Midwest,Store,2.0,41137.72,65820.35,Debit Card,0.2
O004671,2026-01-26,C0801,P0219,Accessories,North,Store,2.0,1456.23,2912.46,Debit Card,0.0
O004672,2026-01-01,C1401,P0381,Electronics,South,Online,1.0,162.68,138.28,Debit Card,0.15
O004673,2026-01-21,C1108,P0026,Accessories,Southeast,Marketplace,1.0,1390.36,1320.84,Debit Card,0.05
O004674,2026-02-15,C1322,P0135,Electronics,Midwest,Marketplace,4.0,151.3,544.68,Pix,0.1
O004675,2026-01-09,C1379,P0132,Electronics,Southeast,Marketplace,5.0,1365.42,5803.04,Boleto,0.15
O004676,2026-01-28,C1320,P0179,Electronics,Southeast,Store,5.0,436.31,1745.24,Debit Card,0.2
O004677,2026-01-05,C1125,P0061,Electronics,Northeast,Marketplace,4.0,479.38,1917.52,Debit Card,0.0
O004678,2026-01-29,C0830,P0054,Electronics,Northeast,Online,4.0,825.66,3137.51,Pix,0.05
O004679,2026-02-06,C0945,P0298,Office,Midwest,Store,2.0,60.81,115.54,Credit Card,0.05
O004680,2026-01-28,C1005,P0087,Office,Northeast,Marketplace,2.0,1237.13,2226.83,Pix,0.1
O004681,2026-02-01,C0357,P0039,Home,Midwest,Marketplace,2.0,726.91,1235.75,Pix,0.15
O004682,2026-02-21,C0058,P0357,Office,North,Online,3.0,831.79,1996.3,Debit Card,0.2
O004683,2026-02-22,C1160,P0327,Electronics,Southeast,Online,5.0,243.26,1094.67,Debit Card,0.1
O004684,2026-01-18,C1129,P0130,Office,Midwest,Marketplace,1.0,724.4,651.96,Pix,0.1
O004686,2026-01-06,C0624,P0102,Accessories,Northeast,Store,1.0,65.46,55.64,Credit Card,0.15
O004687,2026-02-26,C1088,P0157,Electronics,Southeast,Store,3.0,542.59,1464.99,Boleto,0.1
O004688,2026-02-10,C1488,P0133,Office,Northeast,Store,5.0,1267.68,5070.72,Credit Card,0.2
O004689,2026-01-07,C0035,P0377,Toys,North,Store,4.0,995.4,3981.6,Debit Card,0.0
O004690,2026-01-05,C0342,P0241,Home,Northeast,Store,1.0,871.92,871.92,Boleto,0.0
O004691,2026-02-16,C0680,P0339,Toys,Midwest,Online,4.0,515.99,1651.17,Debit Card,0.2
O004692,2026-02-25,C0055,P0182,Electronics,Northeast,Store,3.0,1378.33,3928.24,Pix,0.05
O004693,2026-03-01,C1416,P0300,Toys,North,Marketplace,3.0,832.76,2248.45,Credit Card,0.1
O004694,2026-02-14,C1264,P0209,Toys,Midwest,Marketplace,2.0,1463.22,2487.47,Boleto,0.15
O004695,2026-01-20,C0874,P0320,Toys,Northeast,Online,1.0,874.48,743.31,Boleto,0.15
O004696,2026-02-17,C1341,P0017,Office,Midwest,Marketplace,3.0,921.31,2211.14,Debit Card,0.2
O004697,2026-01-26,C1232,P0040,Home,Southeast,Marketplace,5.0,118.19,502.31,Debit Card,0.15
O004698,2026-02-07,C0373,P0136,Toys,North,Marketplace,1.0,985.91,985.91,Pix,0.0
O004699,2026-01-13,C0393,P0198,Office,North,Store,3.0,1197.8,3234.06,Debit Card,0.1
O004700,2026-01-24,C1353,P0377,Home,Southeast,Online,2.0,1256.59,2010.54,Pix,0.2
O004701,2026-01-08,C1297,P0396,Electronics,Southeast,Store,5.0,113.77,540.41,Boleto,0.05
O004702,2026-02-19,C0805,P0252,Office,Southeast,Marketplace,3.0,1368.24,3694.25,Boleto,0.1
O004703,2026-02-24,C0539,P0323,Office,North,Online,4.0,1111.06,4222.03,Credit Card,0.05
O004704,2026-01-20,C0840,P0130,Home,Southeast,Marketplace,2.0,943.29,1603.59,Debit Card,0.15
O004705,2026-01-29,C0453,P0107,Accessories,Southeast,Store,4.0,787.24,2991.51,Pix,0.05
O004706,2026-02-28,C1157,P0271,Home,Northeast,Store,1.0,328.2,311.79,Boleto,0.05
O004707,2026-02-06,C0655,P0260,Office,Midwest,Online,5.0,279.74,1188.9,Debit Card,0.15
O004708,2026-01-27,C0060,P0086,Accessories,Northeast,Store,1.0,776.23,698.61,Debit Card,0.1
O004709,2026-01-28,C0266,P0283,Home,South,Marketplace,5.0,602.69,2712.11,Pix,0.1
O004710,2026-01-20,C1407,P0299,Toys,South,Online,5.0,1447.69,6514.6,Credit Card,0.1
O004711,2026-01-01,C0227,P0182,Accessories,Midwest,Online,4.0,725.63,2612.27,Pix,0.1
O004712,2026-01-18,C0472,P0267,Electronics,Southeast,Online,2.0,1177.06,2001.0,Pix,0.15
O004713,2026-01-18,C0463,P0323,Toys,South,Store,1.0,294.22,264.8,Boleto,0.1
O004714,2026-01-09,C0936,P0300,Home,Northeast,Online,3.0,751.58,2254.74,Boleto,0.0
O004715,2026-02-24,C0071,P0309,Office,South,Marketplace,4.0,1024.85,4099.4,Debit Card,0.0
O004716,2026-02-12,C0740,P0019,Accessories,Northeast,Marketplace,2.0,34.89,69.78,Pix,0.0
O004717,2026-01-24,C0713,P0257,Electronics,South,Marketplace,2.0,884.21,1414.74,Credit Card,0.2
O004718,2026-01-15,C0121,P0245,Office,Midwest,Store,5.0,223.32,949.11,Pix,0.15
O004719,2026-02-19,C0137,P0194,Electronics,Midwest,Marketplace,2.0,883.36,1766.72,Pix,0.0
O004720,2026-01-08,C1378,P0192,Toys,Northeast,Store,4.0,624.14,2122.08,Credit Card,0.15
O004721,2026-01-16,C1102,P0052,Office,Southeast,Store,2.0,1058.63,1693.81,Pix,0.2
O004722,2026-01-04,C1406,P0052,Accessories,South,Online,1.0,1065.5,1012.22,Debit Card,0.05
O004723,2026-01-27,C0633,P0051,Accessories,Northeast,Online,2.0,1361.95,2451.51,Credit Card,0.1
O004724,2026-01-08,C0524,P0355,Electronics,Midwest,Marketplace,5.0,458.45,2063.02,Boleto,0.1
O004725,2026-01-08,C1455,P0256,Home,North,Online,5.0,715.02,2860.08,Pix,0.2
O004726,2026-01-28,C0195,P0071,Office,South,Store,1.0,1138.75,967.94,Credit Card,0.15
O004727,2026-01-19,C0795,P0146,Electronics,Southeast,Online,5.0,895.08,3580.32,Boleto,0.2
O004728,2026-02-03,C0397,P0365,Accessories,North,Store,3.0,144.87,434.61,Pix,0.0
O004729,2026-01-23,C0377,P0123,Toys,North,Store,2.0,878.25,1405.2,Pix,0.2
O004730,2026-01-04,C0831,P0082,Home,North,Online,3.0,1027.05,2773.04,Debit Card,0.1
O004731,2026-01-30,C1083,P0228,Accessories,Northeast,Online,2.0,460.23,782.39,Boleto,0.15
O004732,2026-01-10,C0888,P0332,Toys,Northeast,Online,5.0,383.34,1916.7,Debit Card,0.0
O004733,2026-02-10,C0941,P0206,Toys,Midwest,Store,5.0,992.25,4713.19,Credit Card,0.05
O004734,2026-01-26,C0304,P0115,Electronics,Northeast,Store,4.0,1090.87,4145.31,Debit Card,0.05
O004735,2026-01-18,C0715,P0002,Electronics,Southeast,Online,4.0,604.24,1933.57,Credit Card,0.2
O004736,2026-02-15,C0679,P0297,Accessories,South,Store,3.0,753.4,1808.16,Boleto,0.2
O004737,2026-01-11,C1046,P0210,Office,Northeast,Online,1.0,285.87,271.58,Boleto,0.05
O004738,2026-01-04,C0446,P0278,Office,North,Marketplace,3.0,199.49,598.47,Debit Card,0.0
O004739,2026-01-16,C0426,P0055,Toys,North,Store,1.0,546.22,518.91,Pix,0.05
O004740,2026-01-09,C0845,P0388,Home,South,Marketplace,4.0,195.21,624.67,Pix,0.2
O004741,2026-01-11,C0482,P0317,Toys,South,Online,2.0,966.86,1933.72,Pix,0.0
O004742,2026-02-08,C1036,P0125,Office,Midwest,Store,3.0,876.86,2235.99,Credit Card,0.15
O004743,2026-01-14,C1260,P0059,Accessories,Northeast,Marketplace,2.0,289.1,520.38,Boleto,0.1
O004744,2026-01-13,C0277,P0220,Toys,Northeast,Store,1.0,721.62,685.54,Pix,0.05
O004745,2026-01-26,C0507,P0075,Accessories,South,Online,3.0,1201.79,3244.83,Boleto,0.1
O004748,2026-01-30,C0783,P0195,Accessories,Southeast,Marketplace,1.0,256.7,256.7,Pix,0.0
O004749,2026-03-01,C0141,P0208,Home,Northeast,Online,3.0,420.71,1135.92,Pix,0.1
O004750,2026-02-26,C1016,P0288,Office,North,Online,3.0,622.9,1775.26,Boleto,0.05
O004751,2026-02-17,C0654,P0024,Accessories,North,Online,1.0,1199.49,1079.54,Credit Card,0.1
O004752,2026-02-14,C0011,P0188,Electronics,North,Online,5.0,1239.76,5888.86,Pix,0.05
O004753,2026-02-15,C0901,P0164,Accessories,South,Marketplace,1.0,833.09,791.44,Debit Card,0.05
O004754,2026-02-28,C0450,P0394,Electronics,South,Online,3.0,1062.55,3028.27,Credit Card,0.05
O004755,2026-01-08,C0302,P0338,Accessories,Southeast,Online,1.0,754.34,641.19,Debit Card,0.15
O004757,2026-01-29,C0791,P0341,Electronics,Northeast,Online,1.0,1066.12,852.9,Boleto,0.2
O004758,2026-01-23,C0008,P0332,Office,South,Marketplace,4.0,356.69,1141.41,Credit Card,0.2
O004759,2026-01-29,C1286,P0037,Accessories,Southeast,Store,1.0,827.63,662.1,Boleto,0.2
O004760,2026-02-10,C0018,P0367,Toys,Northeast,Marketplace,3.0,952.48,2428.82,Boleto,0.15
O004761,2026-01-30,C0316,P0309,Home,Midwest,Marketplace,1.0,963.37,818.86,Debit Card,0.15
O004762,2026-02-27,C1287,P0170,Toys,Midwest,Marketplace,2.0,491.64,786.62,Boleto,0.2
O004764,2026-02-27,C0602,P0359,Home,Southeast,Marketplace,2.0,840.93,1345.49,Debit Card,0.2
O004765,2026-02-03,C1186,P0340,Accessories,Southeast,Online,2.0,1332.51,2531.77,Credit Card,0.05
O004766,2026-02-07,C0518,P0378,Office,South,Online,1.0,140.92,140.92,Credit Card,0.0
O004767,2026-02-10,C0169,P0003,Home,South,Online,4.0,111.63,446.52,Debit Card,0.0
O004769,2026-01-15,C0344,P0094,Accessories,Northeast,Online,4.0,1305.49,4438.67,Credit Card,0.15
O004770,2026-01-22,C0669,P0382,Toys,North,Online,5.0,16.51,66.04,Debit Card,0.2
O004771,2026-01-09,C0022,P0339,Toys,Southeast,Store,2.0,649.13,1038.61,Debit Card,0.2
O004772,2026-01-17,C0007,P0233,Home,Northeast,Store,5.0,237.33,1067.99,Pix,0.1
O004773,2026-02-27,C1101,P0087,Electronics,Northeast,Online,4.0,1310.9,4194.88,Boleto,0.2
O004774,2026-01-08,C0202,P0059,Toys,Northeast,Marketplace,4.0,1036.2,3315.84,Credit Card,0.2
O004775,2026-01-21,C0129,P0243,Toys,South,Online,2.0,1102.58,1764.13,Pix,0.2
O004776,2026-01-14,C1445,P0163,Toys,Midwest,Store,3.0,494.6,1483.8,Pix,0.0
O004777,2026-02-15,C0390,P0294,Accessories,Northeast,Marketplace,1.0,569.14,483.77,Pix,0.15
O004778,2026-01-09,C0361,P0253,Toys,South,Store,5.0,1187.93,4751.72,Debit Card,0.2
O004779,2026-02-18,C1493,P0387,Office,North,Store,2.0,248.71,422.81,Debit Card,0.15
O004780,2026-02-16,C0942,P0141,Office,North,Marketplace,1.0,181.05,153.89,Boleto,0.15
O004782,2026-02-08,C0555,P0004,Toys,North,Marketplace,4.0,1238.0,4952.0,Debit Card,0.0
O004783,2026-01-13,C0453,P0158,Toys,North,Marketplace,1.0,749.6,674.64,Boleto,0.1
O004784,2026-02-03,C1464,P0029,Home,North,Store,2.0,1306.04,2612.08,Debit Card,0.0
O004785,2026-01-30,C0749,P0322,Home,Midwest,Marketplace,3.0,295.1,885.3,Debit Card,0.0
O004786,2026-01-15,C1056,P0020,Office,Northeast,Online,5.0,548.71,2469.2,Credit Card,0.1
O004787,2026-02-18,C0345,P0082,Accessories,South,Online,1.0,1083.17,866.54,Debit Card,0.2
O004788,2026-01-02,C0273,P0157,Office,Northeast,Marketplace,5.0,378.13,1890.65,Debit Card,0.0
O004789,2026-01-21,C1323,P0076,Toys,South,Online,4.0,646.46,2068.67,Boleto,0.2
O004790,2026-01-28,C0360,P0307,Accessories,Northeast,Online,5.0,832.28,3329.12,Pix,0.2
O004791,2026-01-27,C0924,P0254,Home,Northeast,Marketplace,2.0,41.27,82.54,Debit Card,0.0
O004792,2026-02-21,C0785,P0065,Home,South,Store,4.0,140.15,560.6,Pix,0.0
O004793,2026-02-12,C0022,P0325,Home,Northeast,Marketplace,4.0,376.17,1504.68,Debit Card,0.0
O004794,2026-01-27,C1200,P0126,Accessories,Northeast,Store,4.0,1035.62,3728.23,Pix,0.1
O004795,2026-01-15,C1010,P0044,Toys,North,Store,5.0,356.95,1606.28,Boleto,0.1
O004796,2026-02-22,C1054,P0282,Toys,South,Online,5.0,627.33,3136.65,Boleto,0.0
O004797,2026-01-31,C1272,P0184,Accessories,South,Online,5.0,1241.76,6208.8,Pix,0.0
O004798,2026-02-03,C1406,P0024,Accessories,Southeast,Marketplace,2.0,705.69,1199.67,Boleto,0.15
O004799,2026-01-09,C1443,P0123,Office,North,Online,5.0,98.51,467.92,Boleto,0.05
O004800,2026-01-03,C0511,P0169,Office,Northeast,Store,1.0,1325.94,1325.94,Credit Card,0.0
O004801,2026-02-25,C0343,P0332,Home,Northeast,Online,5.0,160.36,801.8,Boleto,0.0
O004802,2026-02-23,C0984,P0264,Electronics,South,Online,2.0,869.69,1478.47,Pix,0.15
O004803,2026-02-28,C0138,P0218,Home,Northeast,Store,3.0,929.41,2648.82,Boleto,0.05
O004804,2026-02-06,C0092,P0208,Electronics,South,Store,4.0,272.38,980.57,Pix,0.1
O004805,2026-01-24,C0156,P0293,Home,Northeast,Marketplace,5.0,540.7,2162.8,Debit Card,0.2
O004806,2026-02-24,C0851,P0156,Home,South,Online,1.0,885.69,841.41,Credit Card,0.05
O004807,2026-02-04,C0224,P0156,Home,Southeast,Store,1.0,189.34,160.94,Credit Card,0.15
O004808,2026-02-25,C0297,P0323,Office,South,Online,2.0,1171.59,2343.18,Credit Card,0.0
O004809,2026-01-25,C1340,P0117,Electronics,Southeast,Marketplace,2.0,1457.09,2768.47,Boleto,0.05
O004810,2026-01-20,C0740,P0253,Office,Midwest,Marketplace,3.0,1067.6,3202.8,Boleto,0.0
O004811,2026-02-01,C0298,P0052,Accessories,South,Marketplace,5.0,642.38,2890.71,Pix,0.1
O004812,2026-02-23,C1448,P0279,Office,Southeast,Online,1.0,716.89,573.51,Debit Card,0.2
O004813,2026-01-18,C0863,P0278,Office,Midwest,Online,2.0,89.71,161.48,Credit Card,0.1
O004814,2026-01-31,C0807,P0117,Home,North,Store,4.0,1109.92,3551.74,Pix,0.2
O004815,2026-03-01,C1208,P0144,Home,Midwest,Marketplace,1.0,116.46,116.46,Credit Card,0.0
O004816,2026-02-03,C0300,P0235,Office,Northeast,Store,3.0,949.47,2278.73,Credit Card,0.2
O004817,2026-02-16,C0936,P0262,Toys,North,Store,4.0,1224.89,4164.63,Debit Card,0.15
O004818,2026-01-09,C1016,P0362,Home,Northeast,Online,1.0,871.16,740.49,Credit Card,0.15
O004819,2026-02-19,C1283,P0400,Home,Northeast,Online,1.0,637.47,573.72,Pix,0.1
O004820,2026-01-02,C0887,P0266,Electronics,North,Store,3.0,1094.1,3282.3,Debit Card,0.0
O004821,2026-02-06,C0154,P0388,Toys,Southeast,Marketplace,2.0,1387.37,2636.0,Debit Card,0.05
O004822,2026-01-02,C1168,P0380,Electronics,Northeast,Online,1.0,602.5,482.0,Credit Card,0.2
O004823,2026-01-21,C0615,P0314,Office,Midwest,Store,5.0,1293.6,5174.4,Credit Card,0.2
O004824,2026-01-15,C0451,P0132,Home,Northeast,Store,2.0,33.45,60.21,Credit Card,0.1
O004825,2026-02-08,C0328,P0171,Office,North,Online,1.0,1140.44,1140.44,Boleto,0.0
O004826,2026-02-21,C0972,P0069,Electronics,South,Marketplace,1.0,289.34,289.34,Debit Card,0.0
O004827,2026-02-26,C1059,P0015,Electronics,South,Online,2.0,1369.71,2602.45,Credit Card,0.05
O004828,2026-01-24,C0285,P0038,Toys,Midwest,Store,5.0,167.04,835.2,Debit Card,0.0
O004829,2026-02-13,C0969,P0154,Electronics,North,Marketplace,1.0,245.88,209.0,Credit Card,0.15
O004830,2026-01-14,C0768,P0312,Electronics,North,Store,2.0,1374.77,2749.54,Boleto,0.0
O004831,2026-01-31,C1080,P0293,Electronics,South,Online,5.0,1476.12,7011.57,Credit Card,0.05
O004832,2026-02-06,C1491,P0334,Electronics,Northeast,Marketplace,4.0,898.67,3235.21,Credit Card,0.1
O004833,2026-01-02,C0022,P0066,Toys,South,Marketplace,4.0,35543.07,142172.28,Pix,0.0
O004834,2026-01-04,C0014,P0007,Office,Midwest,Online,2.0,486.66,827.32,Debit Card,0.15
O004835,2026-01-27,C0826,P0312,Office,South,Online,5.0,832.02,3744.09,Pix,0.1
O004836,2026-01-10,C0754,P0049,Office,South,Store,4.0,1018.18,4072.72,Boleto,0.0
O004837,2026-01-17,C1123,P0188,Accessories,South,Marketplace,2.0,334.08,567.94,Credit Card,0.15
O004838,2026-01-20,C0225,P0161,Home,Midwest,Marketplace,4.0,165.58,562.97,Pix,0.15
O004839,2026-01-23,C0456,P0269,Office,North,Online,4.0,724.59,2898.36,Pix,0.0
O004840,2026-01-09,C1178,P0280,Home,North,Online,1.0,358.2,304.47,Pix,0.15
O004841,2026-02-14,C0975,P0061,Electronics,Northeast,Marketplace,1.0,274.79,274.79,Boleto,0.0
O004842,2026-01-06,C1300,P0172,Office,South,Store,4.0,645.05,2451.19,Credit Card,0.05
O004844,2026-02-23,C1320,P0383,Office,Southeast,Store,3.0,905.68,2309.48,Debit Card,0.15
O004845,2026-01-25,C1380,P0192,Electronics,Northeast,Online,5.0,332.22,1411.94,Pix,0.15
O004846,2026-02-14,C1416,P0341,Accessories,Midwest,Online,3.0,1170.08,3510.24,Credit Card,0.0
O004847,2026-02-15,C1449,P0005,Home,Northeast,Marketplace,5.0,318.08,1431.36,Pix,0.1
O004848,2026-02-13,C1189,P0223,Home,Northeast,Store,5.0,785.65,3535.42,Credit Card,0.1
O004849,2026-01-23,C0341,P0392,Electronics,South,Store,5.0,912.33,3649.32,Credit Card,0.2
O004850,2026-02-10,C0005,P0136,Home,Southeast,Online,4.0,359.61,1222.67,Boleto,0.15
O004851,2026-02-23,C1102,P0019,Accessories,Northeast,Store,5.0,480.57,2402.85,Pix,0.0
O004852,2026-01-22,C1163,P0272,Toys,Southeast,Online,4.0,1080.4,3673.36,Debit Card,0.15
O004853,2026-02-07,C0728,P0244,Electronics,Southeast,Online,1.0,603.7,482.96,Debit Card,0.2
O004854,2026-01-22,C0271,P0262,Electronics,South,Store,1.0,1476.25,1254.81,Credit Card,0.15
O004855,2026-01-02,C0838,P0258,Toys,North,Store,3.0,448.42,1345.26,Debit Card,0.0
O004856,2026-02-10,C1334,P0297,Toys,South,Marketplace,3.0,533.1,1519.34,Boleto,0.05
O004857,2026-01-01,C1049,P0209,Accessories,North,Online,5.0,104.25,417.0,Credit Card,0.2
O004858,2026-02-24,C0471,P0363,Toys,North,Store,2.0,1174.36,2348.72,Boleto,0.0
O004859,2026-02-06,C1136,P0263,Office,North,Store,4.0,1467.45,5869.8,Debit Card,0.0
O004860,2026-01-20,C0876,P0159,Home,South,Store,4.0,746.7,2986.8,Credit Card,0.0
O004861,2026-01-01,C0629,P0149,Accessories,Southeast,Store,5.0,785.52,3142.08,Debit Card,0.2
O004862,2026-02-10,C0466,P0252,Electronics,South,Marketplace,4.0,386.85,1547.4,Pix,0.0
O004864,2026-01-25,C0916,P0257,Electronics,Northeast,Store,4.0,1307.01,4966.64,Boleto,0.05
O004865,2026-01-22,C1375,P0062,Toys,Northeast,Marketplace,1.0,191.2,172.08,Boleto,0.1
O004866,2026-01-30,C0897,P0304,Accessories,Midwest,Store,3.0,258.54,620.5,Credit Card,0.2
O004868,2026-02-06,C0319,P0157,Accessories,Southeast,Store,4.0,1144.27,4577.08,Debit Card,0.0
O004869,2026-02-17,C1113,P0383,Home,Southeast,Store,5.0,14.07,59.8,Credit Card,0.15
O004871,2026-02-08,C1002,P0189,Electronics,North,Online,5.0,915.78,4121.01,Credit Card,0.1
O004872,2026-01-28,C1090,P0080,Electronics,Northeast,Online,4.0,30.83,117.15,Credit Card,0.05
O004873,2026-01-25,C0766,P0320,Home,North,Marketplace,5.0,1180.06,4720.24,Boleto,0.2
O004874,2026-01-23,C0799,P0339,Office,South,Online,1.0,398.15,338.43,Boleto,0.15
O004875,2026-02-05,C0422,P0131,Toys,Southeast,Online,2.0,458.52,825.34,Boleto,0.1
O004876,2026-01-07,C0419,P0380,Home,Midwest,Marketplace,4.0,999.48,3398.23,Credit Card,0.15
O004877,2026-01-19,C0976,P0102,Office,North,Marketplace,5.0,1244.21,5287.89,Credit Card,0.15
O004878,2026-02-07,C0493,P0251,Accessories,Midwest,Online,5.0,1283.09,5132.36,Debit Card,0.2
O004879,2026-02-21,C0167,P0140,Office,North,Marketplace,5.0,798.9,3195.6,Credit Card,0.2
O004880,2026-01-16,C1156,P0072,Accessories,North,Store,1.0,1351.51,1148.78,Credit Card,0.15
O004881,2026-01-03,C0987,P0052,Home,Northeast,Online,2.0,279.43,447.09,Boleto,0.2
O004882,2026-02-12,C1304,P0044,Toys,North,Online,2.0,778.31,1245.3,Credit Card,0.2
O004883,2026-02-08,C0646,P0056,Toys,South,Store,2.0,768.75,1306.88,Credit Card,0.15
O004884,2026-01-24,C1485,P0257,Electronics,Southeast,Store,4.0,396.2,1267.84,Pix,0.2
O004885,2026-01-20,C0259,P0155,Toys,Southeast,Online,5.0,1026.37,5131.85,Boleto,0.0
O004886,2026-02-15,C0679,P0260,Home,North,Marketplace,1.0,803.31,682.81,Debit Card,0.15
O004887,2026-02-16,C1056,P0299,Electronics,North,Marketplace,3.0,70.49,179.75,Boleto,0.15
